date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2025-01-17,2025-01-17 20:00:00,2705.56,2713.28,2705.44,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 21:00:00,2703.19,2707.17,2702.86,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 22:00:00,2700.71,2704.18,2699.8,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-17,2025-01-17 23:00:00,2702.92,2703.04,2698.47,31.08,2724.76,2690.03,2688.96,2581.967,LONG,31.08,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 01:00:00,2696.48,2703.79,2691.22,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 02:00:00,2694.46,2696.48,2692.67,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 03:00:00,2693.73,2695.93,2689.26,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 04:00:00,2697.45,2698.0,2693.61,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 05:00:00,2703.61,2704.03,2697.43,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 06:00:00,2705.98,2706.53,2702.21,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 07:00:00,2707.4,2707.53,2703.67,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 08:00:00,2711.31,2713.76,2706.63,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 09:00:00,2703.53,2711.85,2702.88,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 10:00:00,2706.95,2707.94,2702.99,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 11:00:00,2706.14,2708.81,2703.04,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 12:00:00,2708.42,2709.86,2705.29,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 13:00:00,2708.29,2712.57,2704.78,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 14:00:00,2708.04,2710.18,2706.13,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 15:00:00,2705.15,2710.53,2701.52,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 16:00:00,2710.18,2711.8,2704.17,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
2025-01-20,2025-01-20 17:00:00,2706.89,2710.53,2705.31,30.61,2717.38,2698.47,2702.92,2590.927,LONG,30.61,YES,NO,NONE,NO_BREAKOUT,,,
