date,bar_time_gmt,bar_close,bar_high,bar_low,atr_d1,prev_high,prev_low,w1_close,w1_ema,trend_dir,threshold,allow_long,allow_short,signal,skip_reason,entry_price,sl,tp
2022.11.16,2022.11.16 12:00:00,1782.27,1785.06,1781.28,28.895,1786.57,1767.13,1770.15,1741.355,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 13:00:00,1783.58,1784.35,1780.41,28.895,1786.57,1767.13,1770.15,1741.451,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 14:00:00,1780.91,1783.57,1778.93,28.895,1786.57,1767.13,1770.15,1741.254,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 15:00:00,1779.24,1781.50,1774.54,28.895,1786.57,1767.13,1770.15,1741.129,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 16:00:00,1775.34,1780.38,1773.16,28.895,1786.57,1767.13,1770.15,1740.841,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 17:00:00,1779.59,1779.84,1772.96,28.895,1786.57,1767.13,1770.15,1741.161,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 18:00:00,1774.56,1780.11,1773.87,28.895,1786.57,1767.13,1770.15,1740.784,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 19:00:00,1774.71,1776.74,1773.28,28.895,1786.57,1767.13,1770.15,1740.797,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 20:00:00,1772.93,1775.70,1770.97,28.895,1786.57,1767.13,1770.15,1740.665,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 21:00:00,1774.55,1775.27,1772.46,28.895,1786.57,1767.13,1770.15,1740.779,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 22:00:00,1774.29,1776.21,1773.07,28.895,1786.57,1767.13,1770.15,1740.764,LONG,28.895,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.16,2022.11.16 23:00:00,1773.79,1774.76,1773.44,28.806,1785.06,1770.35,1770.15,1740.718,LONG,28.806,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.17,2022.11.17 01:00:00,1773.92,1774.64,1772.98,28.806,1785.06,1770.35,1770.15,1740.736,LONG,28.806,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.17,2022.11.17 02:00:00,1773.54,1774.57,1772.94,28.806,1785.06,1770.35,1770.15,1740.708,LONG,28.806,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.17,2022.11.17 03:00:00,1769.87,1774.88,1769.33,28.806,1785.06,1770.35,1770.15,1740.436,LONG,28.806,YES,NO,NONE,NO_BREAKOUT,,,
2022.11.17,2022.11.17 04:00:00,1767.52,1769.99,1766.42,28.806,1785.06,1770.35,1770.15,1740.257,LONG,28.806,YES,NO,NONE,NO_BREAKOUT,,,
